latitude_standardized,longitude_standardized,elevation,slope,aspect,soil_id,landcover_class,label,sample_type
25.22,93.34,1302.5867919921875,19.056072235107425,351.8895874023437,4276.0,10.0,1,landslide
25.01,92.75,37.5861930847168,9.275405883789062,320.7500305175781,3701.0,80.0,1,landslide
27.81424939144911,90.81318014083612,4894.6962890625,25.6717529296875,144.95518493652344,3717.0,100.0,0,background
29.29846983997641,88.72634550981209,4417.81884765625,35.289649963378906,69.51830291748047,11748.0,30.0,0,background
22.834824,92.758766,629.6534423828125,39.54117584228516,317.5580749511719,3665.0,10.0,1,landslide
26.242944,95.048417,1248.717529296875,13.925169944763184,199.8137359619141,4301.0,30.0,1,landslide
23.242828,92.798134,892.4490966796875,44.8804931640625,67.12561798095703,3665.0,10.0,1,landslide
26.45925706668148,88.95467726734805,69.90498352050781,0.6973786950111389,111.66675567626952,3850.0,40.0,0,background
26.49695081141959,92.92937894017886,64.02633666992188,0.0940534248948097,61.48397445678711,3637.0,40.0,0,background
29.41496541557562,90.22673751359736,3818.829345703125,9.699718475341797,324.8505554199219,11759.0,60.0,0,background
23.499888881427545,90.66081102098276,3.4085254669189453,1.241078495979309,349.1147155761719,3707.0,40.0,0,background
23.467715,93.313017,1354.947265625,17.625629425048828,133.79798889160156,4301.0,10.0,1,landslide
25.080389,93.611889,1072.6605224609375,20.18793678283692,120.0396957397461,4301.0,10.0,1,landslide
27.3392,88.6188,1888.8125,25.99549102783203,134.21571350097656,3662.0,10.0,1,landslide
27.476285,96.40896,509.732666015625,32.95308303833008,101.55237579345705,4276.0,10.0,1,landslide
25.056022,92.394119,66.89253997802734,17.619924545288086,204.82650756835932,3708.0,10.0,1,landslide
28.133963,94.611953,946.2664794921876,46.818302154541016,196.57537841796875,11839.0,10.0,1,landslide
27.59704925486505,91.664034482742,1900.6455078125,38.45820999145508,219.1344146728516,11864.0,10.0,0,background
24.815528,93.43725,449.7094421386719,32.0621223449707,27.90581703186035,4301.0,10.0,1,landslide
27.569111539575538,95.5072140567151,127.66509246826172,0.2062187045812606,241.4415740966797,3637.0,10.0,0,background
23.890694,93.275024,1698.346435546875,20.368236541748047,22.286596298217773,4301.0,10.0,1,landslide
28.6697638807541,91.13642315853454,5085.5341796875,17.12421417236328,51.89726638793945,11705.0,30.0,0,background
25.255931,94.1254,1394.2860107421875,27.881553649902344,202.0653381347656,4276.0,30.0,1,landslide
28.893322484249538,94.37508502042184,3165.185546875,26.884510040283203,233.1903381347656,11909.0,10.0,0,background
25.49625,94.554722,938.7555541992188,30.78313636779785,253.5787506103516,4276.0,30.0,1,landslide
23.4495,92.8112,849.9560546875,32.14229965209961,62.84455490112305,4301.0,10.0,1,landslide
26.24249238245399,90.30993901017018,32.222293853759766,0.7850872874259949,132.12696838378906,3650.0,10.0,0,background
22.461067332580388,95.82718190134432,94.36042785644533,0.6590664982795715,160.1987762451172,3766.0,40.0,0,background
27.86274325683033,92.92525654103818,2998.063232421875,45.54897689819336,155.3323974609375,11000.0,10.0,0,background
28.322889,95.203694,704.8873291015625,39.94611358642578,358.36285400390625,11790.0,30.0,1,landslide
25.03242451604464,94.90352835294924,227.4568328857422,6.939302444458008,111.65884399414062,4282.0,10.0,0,background
27.378611,88.631083,1790.52783203125,45.17694854736328,277.369873046875,3662.0,10.0,1,landslide
22.368999,92.934998,457.03125,32.320796966552734,319.35028076171875,4301.0,10.0,1,landslide
27.292263354315992,89.59811666911007,2681.637939453125,25.592870712280277,320.9035949707031,3651.0,10.0,0,background
25.53,93.74,1349.845458984375,27.11849021911621,304.99920654296875,4276.0,10.0,1,landslide
23.119535756809277,94.5332805344611,341.5141906738281,0.6716370582580566,319.058837890625,4282.0,10.0,0,background
23.286001,92.857178,825.9674072265625,33.026126861572266,161.61721801757812,4301.0,10.0,1,landslide
23.34951843683011,95.69871790417376,207.07415771484372,4.631707668304443,322.5090637207031,4282.0,30.0,0,background
26.7103,94.693,688.0195922851562,18.15432929992676,187.399658203125,4276.0,10.0,1,landslide
27.417389,88.621222,1368.322021484375,43.42803955078125,179.99435424804688,3662.0,10.0,1,landslide
22.725277167622504,92.92645119701918,391.59515380859375,22.85405540466309,226.6984405517578,4301.0,10.0,0,background
25.824774287291618,89.09816074624204,42.73384475708008,1.6789233684539795,160.10348510742188,3703.0,10.0,0,background
27.052709,88.574587,1382.7548828125,37.665977478027344,176.1322479248047,3662.0,10.0,1,landslide
28.2423947816315,93.17627451814504,2025.6748046875,22.499347686767575,49.31315994262695,11879.0,10.0,0,background
25.89185981865313,90.37198266337614,275.0774230957031,3.864543914794922,284.7674255371094,3814.0,10.0,0,background
27.914944,94.721806,722.06640625,49.32540130615234,243.562255859375,11790.0,10.0,1,landslide
25.340433,94.166631,1630.372802734375,31.276426315307617,208.4239959716797,4276.0,30.0,1,landslide
25.62978,94.19514,920.9175415039062,31.38172721862793,273.7273864746094,4276.0,10.0,1,landslide
23.351115,93.296893,1203.434814453125,39.42577362060547,97.22798919677734,4301.0,10.0,1,landslide
26.982434366859263,96.99271534780564,1618.4595947265625,36.24917602539063,29.35814476013184,4276.0,10.0,0,background
27.03888937789155,95.53829639378522,528.8863525390625,21.37925148010254,356.2970886230469,4276.0,10.0,0,background
22.727727704000188,92.30265362621113,34.88669967651367,9.678065299987791,20.938867568969727,6997.0,10.0,0,background
27.36959714637402,89.37288266409296,3323.231201171875,20.997577667236328,307.28277587890625,3651.0,10.0,0,background
23.6674669568896,89.44318379832178,9.32521915435791,0.1887453496456146,62.39640808105469,3709.0,40.0,0,background
22.77082570628801,91.56137888312183,4.328470230102539,0.2478833943605423,269.810546875,3707.0,40.0,0,background
29.238612037212363,91.00974862414382,4323.86181640625,24.12867546081543,348.8878479003906,11724.0,30.0,0,background
25.224506,91.704403,513.3907470703125,28.43882751464844,200.7324066162109,3708.0,10.0,1,landslide
23.23010335361109,94.53260297478153,377.3945617675781,6.06708288192749,332.5939636230469,4282.0,10.0,0,background
26.954377566284137,89.94357124550473,1127.2626953125,27.90331649780273,104.02130126953124,3651.0,10.0,0,background
28.785391,95.892707,1505.6265869140625,16.463579177856445,247.7514495849609,11839.0,60.0,1,landslide
22.46217998783209,90.21054797947318,1.8108787536621092,0.3447469174861908,291.9537658691406,3707.0,40.0,0,background
25.90653,92.65819,280.1705017089844,25.882280349731445,8.325296401977539,4255.0,10.0,1,landslide
28.335758075967817,90.23055578528049,5266.5029296875,9.861886978149414,275.3441162109375,11705.0,60.0,0,background
29.30225324686017,94.11522546085293,4164.32275390625,31.01470947265625,208.77574157714844,11727.0,10.0,0,background
24.770682135658607,94.28032323457587,609.06689453125,24.225969314575195,92.43819427490234,4301.0,10.0,0,background
25.565333,91.225667,1341.0283203125,25.71358299255371,295.1795654296875,3647.0,30.0,1,landslide
28.199873,95.811883,848.1595458984375,40.56462097167969,209.01657104492188,3637.0,10.0,1,landslide
25.120444,93.653778,1231.000244140625,38.34861755371094,311.0924987792969,4301.0,10.0,1,landslide
24.106444,92.276389,533.5601196289062,25.0943660736084,64.81014251708984,3665.0,10.0,1,landslide
27.34675,93.018528,784.4778442382812,20.519187927246094,135.11534118652344,11790.0,10.0,1,landslide
27.37700996718063,92.1315520898986,3002.012939453125,21.848045349121094,20.6756649017334,11864.0,10.0,0,background
23.18645884279702,88.63607737898013,16.95047378540039,2.56789493560791,354.4493713378906,3709.0,10.0,0,background
26.970062,88.74011,340.2264404296875,25.16154289245605,264.3892822265625,3849.0,10.0,1,landslide
25.387912,91.762233,1744.8955078125,36.242977142333984,109.57421112060548,3649.0,10.0,1,landslide
25.21,93.25,1210.107177734375,23.13324928283692,201.6761932373047,4276.0,10.0,1,landslide
24.109644568724168,96.9842422753002,161.5956573486328,12.361597061157228,151.82598876953125,4276.0,10.0,0,background
25.85189,93.56633,242.7627410888672,10.145159721374512,124.99787139892578,3637.0,10.0,1,landslide
24.700278,94.197611,1222.4263916015625,31.06429100036621,355.6309814453125,4301.0,10.0,1,landslide
23.96202257147213,96.79998138025978,243.0725250244141,7.613558292388916,275.00592041015625,4282.0,10.0,0,background
23.31596684934316,90.22729045269976,8.899731636047363,4.821079730987549,7.345600128173828,3709.0,10.0,0,background
27.21218565955268,89.95515292639814,1640.1312255859375,13.819278717041016,150.5915985107422,3662.0,10.0,0,background
26.461667,94.855,860.336181640625,29.279197692871094,83.63734436035156,4276.0,10.0,1,landslide
25.365029651161628,97.22077412916936,340.9302673339844,16.648536682128906,116.04340362548828,4282.0,10.0,0,background
23.470329,93.26728,952.7282104492188,28.176420211791992,11.137002944946287,4301.0,10.0,1,landslide
27.73057040065968,90.0708341846411,4196.57470703125,45.025421142578125,174.02828979492188,3651.0,100.0,0,background
22.26977094714604,96.82018248136296,1040.446533203125,2.5324501991271973,310.75799560546875,4284.0,40.0,0,background
26.937003,88.56554,615.2536010742188,35.68838882446289,117.49752807617188,3662.0,10.0,1,landslide
25.2375,94.113889,1030.351318359375,42.103946685791016,306.5816650390625,4276.0,10.0,1,landslide
22.309816487498804,94.81146342987203,226.0424346923828,4.408382892608643,343.5098571777344,4282.0,30.0,0,background
22.812588,92.807343,922.828857421875,39.90438079833984,200.6962890625,4301.0,10.0,1,landslide
25.18955,91.453997,132.19427490234375,33.77350234985352,331.2008361816406,3708.0,10.0,1,landslide
26.18867,91.76694,101.6613540649414,9.78496265411377,200.0926971435547,7001.0,50.0,1,landslide
29.4512509075213,91.1870521335685,4356.30517578125,24.76377868652344,270.2705078125,11727.0,30.0,0,background
25.83223791609734,90.70195683219733,324.7662658691406,6.96412467956543,344.739013671875,3814.0,10.0,0,background
25.97175,94.504619,1783.3240966796875,26.679834365844727,160.5591583251953,4276.0,10.0,1,landslide
23.197752,93.007805,988.5972900390624,39.652950286865234,327.3274230957031,4301.0,10.0,1,landslide
23.24774,92.671333,923.3209228515624,16.547327041625977,99.72583770751952,3665.0,10.0,1,landslide
25.11,93.37,995.3978881835938,48.34835052490234,249.01333618164065,4276.0,10.0,1,landslide
26.81723264894297,93.47291298255288,80.31761169433594,0.5056996941566467,252.28976440429688,3650.0,40.0,0,background
26.13222,91.83972,86.56292724609375,11.41192626953125,328.34326171875,3814.0,10.0,1,landslide
29.00872405187285,94.8611393323393,1447.4776611328125,43.72319412231445,86.8656234741211,11839.0,10.0,0,background
24.635389,93.719194,1360.40478515625,23.22872543334961,82.44989013671875,4276.0,10.0,1,landslide
27.88508367350534,93.00856950646738,2787.2392578125,11.652921676635742,71.76470947265625,11864.0,30.0,0,background
24.142722,92.273583,303.5067138671875,22.259313583374023,85.07910919189453,3665.0,10.0,1,landslide
25.671,94.14,1313.1451416015625,12.146879196166992,29.60883140563965,4276.0,10.0,1,landslide
23.78919700502792,94.49248306951132,111.6287078857422,2.568629264831543,161.07899475097656,4282.0,40.0,0,background
26.04099153383653,95.40673592579223,833.6904296875,30.25685691833496,353.92156982421875,4276.0,30.0,0,background
25.111080063361307,92.61907237716876,779.7846069335938,44.51252746582031,335.4084167480469,3649.0,10.0,0,background
22.60948520460642,93.72366152562378,1115.4619140625,39.63679504394531,186.07302856445312,4301.0,10.0,0,background
28.108951414908027,94.74000481105617,1093.0506591796875,14.349777221679688,99.85034942626952,11790.0,10.0,0,background
25.836419,94.526964,862.1277465820312,22.328533172607425,295.2021789550781,4276.0,10.0,1,landslide
25.948886,94.706133,1813.7669677734373,30.292539596557617,270.41064453125,4276.0,10.0,1,landslide
24.05515730906389,95.36868818468402,260.221923828125,2.391434669494629,257.2528381347656,4282.0,10.0,0,background
27.090071,88.532853,1306.919189453125,25.94599914550781,145.65768432617188,3662.0,10.0,1,landslide
24.5209747639703,88.5675632952,13.53512477874756,0.5277324914932251,223.58160400390625,3709.0,40.0,0,background
22.269384110045703,93.40302214038574,1426.7904052734375,23.11874771118164,190.35385131835935,4301.0,30.0,0,background
26.005917,94.039667,479.9459228515625,57.384525299072266,96.54645538330078,4276.0,10.0,1,landslide
23.736778,92.694528,947.1327514648438,19.681236267089844,120.61405181884766,3665.0,10.0,1,landslide
26.214556927008832,89.18353529314686,49.44825744628906,8.919633865356445,57.96980667114258,3703.0,10.0,0,background
28.025121500670245,92.41320976094934,4553.41162109375,40.0024642944336,209.472412109375,11727.0,60.0,0,background
22.41,92.75,591.695556640625,35.61918640136719,75.00599670410156,3665.0,10.0,1,landslide
26.13590731136334,92.10702072311112,51.0084342956543,0.2605225741863251,313.6542053222656,3814.0,40.0,0,background
25.893614399391907,96.63529739170248,194.00387573242188,0.8708641529083252,314.2632751464844,4282.0,10.0,0,background
25.385562284519928,89.37494859442953,21.33552360534668,0.1769326329231262,255.45486450195312,3707.0,40.0,0,background
23.989100920844244,92.5339447881405,154.22357177734375,27.63450050354004,285.0911865234375,3665.0,10.0,0,background
27.344318982619985,90.20071745726308,3448.4609375,25.635950088500977,297.3857421875,3651.0,10.0,0,background
26.86826199390355,91.58419362340048,1163.4097900390625,40.5384407043457,80.62055969238281,3821.0,10.0,0,background
23.99,94.0,1306.9251708984375,44.54874038696289,218.54014587402344,4301.0,10.0,1,landslide
25.185682701404424,97.32882846914232,139.1002197265625,0.0797806903719902,349.9639587402344,4332.0,10.0,0,background
28.024208187548624,92.55307617229238,5512.93701171875,19.130815505981445,228.64422607421875,11765.0,60.0,0,background
27.097222,88.605944,1807.3734130859373,42.63852310180664,192.5324859619141,3662.0,50.0,1,landslide
22.573833,92.917519,972.81396484375,28.675540924072266,151.2477264404297,4301.0,10.0,1,landslide
23.85,92.33,187.42898559570312,9.771354675292969,271.1875305175781,3665.0,10.0,1,landslide
28.20236652908486,95.34837496977325,786.5965576171875,38.11032485961914,21.70199012756348,11790.0,10.0,0,background
23.465312479794733,94.89449546983565,418.6295166015625,6.525246620178223,148.5757293701172,4282.0,10.0,0,background
25.256115882702797,88.58696748384223,30.308181762695312,0.7773876190185547,347.2286071777344,3705.0,40.0,0,background
25.98736,92.50083,103.12828063964844,28.76121711730957,88.46968078613281,3814.0,10.0,1,landslide
24.948056,94.534778,1504.6668701171875,39.44073867797852,6.042722702026367,4301.0,10.0,1,landslide
27.360641213119905,91.00655901918812,3091.646484375,22.85211944580078,209.8081512451172,3717.0,10.0,0,background
28.264888,95.550575,434.3941345214844,55.939083099365234,45.80290603637695,11775.0,60.0,1,landslide
22.786629,92.62748,338.0303649902344,17.291671752929688,170.50306701660156,3665.0,10.0,1,landslide
26.1677,94.2442,777.65380859375,19.665016174316406,253.51382446289065,4276.0,10.0,1,landslide
24.82374356897664,94.51632358050972,1014.4380493164062,20.835657119750977,193.8237762451172,4301.0,10.0,0,background
25.126972,92.388083,91.0917739868164,36.82394409179688,107.1133270263672,3708.0,10.0,1,landslide
23.299565426333142,95.4101597802993,172.78536987304688,4.391371250152588,229.089599609375,3710.0,30.0,0,background
24.12015801508985,90.66441073535556,10.146598815917969,4.913632392883301,137.2047882080078,3815.0,10.0,0,background
24.85,93.5,306.1405639648437,32.21190643310547,282.95050048828125,4301.0,10.0,1,landslide
28.136335869649837,88.52772025125172,4897.81884765625,3.4749155044555664,345.16925048828125,11730.0,60.0,0,background
22.313961440551285,93.47293145795682,1511.9742431640625,29.71201515197754,108.04878997802734,4301.0,10.0,0,background
22.27,93.06,948.0538940429688,17.59134292602539,152.43194580078125,4301.0,30.0,1,landslide
25.091667,94.550056,1553.5438232421875,34.29093170166016,257.8004455566406,4301.0,10.0,1,landslide
25.118056,93.648556,1214.62890625,26.975341796875,12.679156303405762,4301.0,10.0,1,landslide
26.157236014596982,92.38485187291128,55.62598037719727,0.2488172799348831,213.38998413085935,3814.0,40.0,0,background
23.168182532309345,96.01236897894242,79.91826629638672,0.5860534310340881,227.5085906982422,4282.0,40.0,0,background
23.523447643483077,97.10466206529937,356.0015563964844,24.341760635375977,214.22813415527344,4276.0,10.0,0,background
24.938361,94.549556,1539.9609375,39.99844741821289,242.758544921875,4301.0,30.0,1,landslide
27.09730631214292,90.23950347482904,1915.3184814453125,38.88436126708984,185.75906372070312,3651.0,10.0,0,background
25.559222,91.229639,1299.8453369140625,27.70043182373047,225.36407470703125,3647.0,30.0,1,landslide
24.62,92.84,25.881866455078125,8.23612117767334,91.93236541748048,3701.0,10.0,1,landslide
27.0842,88.6613,1990.6146240234373,20.843477249145508,191.51736450195312,3662.0,10.0,1,landslide
22.10385734480476,96.83654988964416,1246.3841552734375,22.387636184692383,63.13618850708008,4284.0,10.0,0,background
24.19,94.11,1345.4637451171875,23.677955627441406,218.7466583251953,4301.0,10.0,1,landslide
26.340585993389556,91.88645386517476,49.85512161254883,0.3201379477977752,228.56344604492188,3650.0,40.0,0,background
25.62,94.332,1781.389404296875,26.666587829589844,180.28045654296875,4276.0,10.0,1,landslide
27.039914,95.73282,1005.1141967773438,32.980682373046875,286.0926513671875,4276.0,10.0,1,landslide
26.694917,95.07275,724.4603271484375,35.56953811645508,4.755789279937744,4301.0,10.0,1,landslide
28.527944,94.309444,1414.447998046875,44.29191970825195,277.1501159667969,11839.0,60.0,1,landslide
27.47264281508033,91.9498784049967,3786.228515625,36.834014892578125,52.53997421264648,11000.0,10.0,0,background
28.40238001753375,95.70519405763788,1131.2359619140625,30.20330047607422,227.2603759765625,11839.0,10.0,0,background
27.561111,92.965278,671.7577514648438,31.85516166687012,125.97691345214844,11790.0,10.0,1,landslide
22.32601073635934,97.1324474310858,711.6751098632812,4.670100212097168,186.1817169189453,4284.0,10.0,0,background
23.238712710932685,90.4436455672456,7.0770134925842285,5.882498264312744,356.9059143066406,3709.0,10.0,0,background
22.68,92.59,128.66175842285156,23.931049346923828,5.365295886993408,3665.0,10.0,1,landslide
24.06,94.03,1287.668212890625,27.29240226745605,71.16168212890625,4276.0,10.0,1,landslide
24.15087006879123,94.92231096665893,268.0703430175781,15.696746826171877,35.03910446166992,4282.0,10.0,0,background
23.271781,92.637703,570.9116821289062,29.73459243774414,23.703754425048828,3665.0,10.0,1,landslide
22.785034,92.834671,647.7095336914062,43.88343811035156,222.6236114501953,4301.0,30.0,1,landslide
27.299135,96.010349,275.971435546875,24.398725509643555,121.5109634399414,4276.0,30.0,1,landslide
26.378222,95.009,1392.694091796875,25.02151679992676,58.942626953125,4301.0,10.0,1,landslide
25.466528,94.552028,1254.5263671875,34.98295974731445,25.380109786987305,4276.0,10.0,1,landslide
27.024,88.532,875.8923950195312,14.65015697479248,190.35792541503903,3662.0,10.0,1,landslide
23.45164737071392,93.959500409866,399.8993835449219,24.933313369750977,282.2828063964844,3689.0,10.0,0,background
22.899906,92.868828,383.2665710449219,44.76354598999024,46.34143829345703,4301.0,10.0,1,landslide
26.962999,88.702676,459.0908203125,23.867435455322266,224.5088653564453,3662.0,10.0,1,landslide
28.452253026030554,90.693399244578,5012.1630859375,14.07640266418457,172.5841064453125,11705.0,30.0,0,background
28.365495429937507,96.6253638732607,2234.7490234375,33.54380416870117,101.12091064453124,11864.0,10.0,0,background
24.272667,94.075083,1464.5665283203125,13.676387786865234,309.1839599609375,4301.0,10.0,1,landslide
25.122381,92.243069,141.78973388671875,31.977916717529297,356.0240478515625,3708.0,10.0,1,landslide
23.43070714349998,89.27399074471458,2.258997678756714,0.1826357990503311,316.2582702636719,3709.0,40.0,0,background
29.15100287146244,91.27999994300632,4144.66650390625,21.57180404663086,274.8807983398437,11725.0,30.0,0,background
26.180944,94.249472,674.23193359375,27.383588790893555,327.41290283203125,4276.0,10.0,1,landslide
26.718472,89.705966,297.63348388671875,30.660381317138672,44.02010345458984,3849.0,10.0,1,landslide
24.129083,92.277667,438.6467590332031,24.2795639038086,73.12236785888672,3665.0,10.0,1,landslide
25.55897566890918,93.10175358071426,172.4457244873047,6.574281692504883,106.7310562133789,4276.0,10.0,0,background
28.204409466930525,89.69287872856272,5220.9599609375,31.57491111755371,152.13075256347656,11765.0,60.0,0,background
28.62648647217341,91.4920034612928,4785.3046875,2.5112380981445312,305.30743408203125,11730.0,30.0,0,background
24.978139,94.614861,1503.6739501953125,29.210336685180664,252.4634552001953,4301.0,10.0,1,landslide
26.68643658056992,92.55170991968636,70.81805419921875,0.7358900904655457,104.25618743896484,3683.0,40.0,0,background
26.212028,95.000417,1586.5709228515625,29.834571838378903,68.308349609375,4301.0,10.0,1,landslide
25.587778,94.858722,1225.9359130859375,47.43608093261719,119.8160629272461,4301.0,30.0,1,landslide
23.52362181375548,91.2832475370254,60.49283599853516,10.176774978637695,94.45188903808594,3636.0,10.0,0,background
22.48888343468973,95.50747022363473,86.17083740234375,1.2249747514724731,133.00244140625,4426.0,40.0,0,background
25.240539,94.114492,993.0736694335938,17.268878936767578,109.12400817871094,4276.0,10.0,1,landslide
26.3478,93.7417,200.02420043945312,30.95426750183105,146.1184844970703,4412.0,10.0,1,landslide
22.043118733949992,94.75967097204652,139.43893432617188,0.1960721611976623,328.2869873046875,3689.0,30.0,0,background
28.732466578255785,88.59526811425003,5391.70263671875,28.799095153808597,313.1384582519531,11705.0,60.0,0,background
27.0998,93.6287,406.5574340820313,8.568331718444824,317.7657470703125,11775.0,50.0,1,landslide
27.61697376601169,88.87002868552875,5094.47607421875,33.38106918334961,122.41487121582033,11705.0,60.0,0,background
24.162021,92.797605,760.9977416992188,23.015947341918945,321.483154296875,3665.0,10.0,1,landslide
26.056083,93.406528,199.7557678222656,16.6042537689209,178.2061004638672,4412.0,10.0,1,landslide
29.38451876554317,94.88456238522048,4122.47705078125,59.3546028137207,316.587158203125,11727.0,10.0,0,background
25.423438,92.985022,259.38250732421875,24.94068717956543,227.1621856689453,4276.0,10.0,1,landslide
26.870444628308057,96.7501225604943,1650.461669921875,30.577756881713867,178.4455108642578,4276.0,10.0,0,background
25.226751,91.754441,506.6886596679688,32.741058349609375,354.3913879394531,3708.0,10.0,1,landslide
26.749444,94.999444,675.6437377929688,10.437435150146484,106.78775787353516,4276.0,10.0,1,landslide
22.75246988383786,89.38505340185151,0.6753042340278625,0.1338136792182922,271.190185546875,6690.0,40.0,0,background
24.323361,94.143556,1271.965087890625,21.587270736694336,33.134578704833984,4301.0,30.0,1,landslide
23.412740396017742,95.4558206521302,169.68756103515625,0.5140801072120667,336.0596008300781,4282.0,40.0,0,background
26.753866,89.538943,260.967529296875,24.25509262084961,84.50945281982422,3849.0,30.0,1,landslide
22.713906537527308,90.45224510525208,8.400577545166016,7.692362308502197,297.4192199707031,3707.0,10.0,0,background
25.756972,94.476694,772.2833251953125,37.13580703735352,303.78424072265625,4276.0,10.0,1,landslide
26.726804,89.690299,582.9911499023438,43.6938362121582,240.5249481201172,3849.0,10.0,1,landslide
24.983528,94.158333,1117.2752685546875,18.22075653076172,286.1035461425781,4276.0,10.0,1,landslide
26.695194,94.636194,158.21669006347656,17.54462242126465,210.8825225830078,4276.0,10.0,1,landslide
29.233786570723744,90.01507540374479,5582.12841796875,19.25702476501465,126.08362579345705,11765.0,60.0,0,background
26.15428,91.79264,75.1097412109375,10.869585990905762,263.61737060546875,3637.0,50.0,1,landslide
24.030588,92.668422,878.7031860351562,31.54452133178711,88.13949584960938,3665.0,10.0,1,landslide
25.33516021008059,93.95909701675888,1685.1556396484375,19.62073135375977,302.1051330566406,4301.0,40.0,0,background
25.242800880633915,94.07596294798071,1275.1800537109375,28.75169944763184,261.3398132324219,4276.0,10.0,0,background
22.79390009791829,89.60675148460277,14.515220642089844,2.1685304641723637,242.33282470703125,6690.0,10.0,0,background
23.39296332242161,95.73916142425124,274.6947937011719,6.15555477142334,245.88803100585935,4282.0,30.0,0,background
24.685056,93.669,1280.7138671875,31.69227600097656,121.0039520263672,4276.0,10.0,1,landslide
25.273477,91.577794,1276.4810791015625,34.89719009399414,5.13643217086792,3649.0,10.0,1,landslide
27.476614,96.408544,541.6624145507812,48.235347747802734,46.691192626953125,4276.0,10.0,1,landslide
25.653,94.121,1311.4979248046875,29.69709205627441,99.40778350830078,4276.0,50.0,1,landslide
26.204028,94.238389,441.9507141113281,28.75489616394043,271.7628479003906,4276.0,10.0,1,landslide
26.23631763248431,89.36308330320757,42.65177917480469,1.836314797401428,226.73097229003903,3683.0,40.0,0,background
25.435917,93.455944,470.1675109863281,27.809375762939453,217.07818603515625,4276.0,10.0,1,landslide
