latitude_standardized,longitude_standardized,elevation,slope,aspect,soil_id,landcover_class,label,sample_type,distance_to_nearest_landslide_m,all_features_available
27.222402813083022,89.87080892441851,2619.369873046875,29.261674880981445,175.2127685546875,3651.0,10.0,0,background,54508.47622607738,True
24.85765919572362,92.51540648016628,15.96933650970459,2.1891541481018066,21.580900192260742,3708.0,40.0,0,background,15975.355908561209,True
26.72711944839166,91.2136088023309,59.87318801879883,2.40101957321167,93.4993667602539,3849.0,10.0,0,background,43783.42856464263,True
22.657374394870757,91.75631349498052,19.565433502197266,2.94606614112854,317.03448486328125,3707.0,10.0,0,background,39654.122674450664,True
29.21423248412136,89.56205311908464,4961.2666015625,28.638988494873047,37.87336349487305,11705.0,30.0,0,background,181765.02273102166,True
27.24780350358062,96.67722621636847,1473.2806396484375,8.98414421081543,357.6700439453125,4276.0,10.0,0,background,32152.677811169924,True
29.26882283010793,90.89282965313568,3728.97509765625,6.946445465087891,2.492854356765747,11759.0,30.0,0,background,206070.44675471232,True
27.37667641869247,95.50875813569215,147.6664581298828,4.936855316162109,328.9925231933594,3637.0,10.0,0,background,27986.73359384195,True
24.041811713838694,92.5442535192941,83.76903533935547,30.319734573364258,121.43721771240234,3665.0,10.0,0,background,5477.620338695158,True
28.769517974078813,89.36751865938149,4520.53857421875,32.09147644042969,207.31765747070312,11748.0,60.0,0,background,130514.3737554398,True
23.517725235964228,92.6019866085025,452.7648010253906,36.69948959350586,15.370896339416504,3665.0,10.0,0,background,2088.2627331124318,True
26.34414676706422,91.25360961735588,42.62471389770508,1.3842041492462158,260.3768310546875,3650.0,10.0,0,background,1254.5796680865856,True
28.424607130692817,90.09095504645309,5685.72412109375,11.823152542114258,243.75254821777344,11705.0,60.0,0,background,156271.43441822127,True
27.395972169632024,95.32667576851689,124.28315734863281,2.8007450103759766,314.84259033203125,3637.0,10.0,0,background,10719.590870920487,True
26.704816305268324,92.38883735797593,91.60615539550781,2.931443691253662,358.92608642578125,3683.0,10.0,0,background,38099.01882755456,True
26.87384951166115,93.75688172021462,77.76936340332031,2.5324795246124268,152.17819213867188,3650.0,10.0,0,background,14397.67871996981,True
25.11855551627957,89.259998890259,21.085725784301758,0.030994221568107605,90.31900024414062,3705.0,40.0,0,background,85718.83074096084,True
25.70493114433389,88.87452756475703,40.37070846557617,2.110032558441162,165.3480682373047,3703.0,10.0,0,background,103384.35450970146,True
23.083931416495354,91.46875091099507,5.607761859893799,4.320907115936279,197.64480590820312,3636.0,40.0,0,background,26639.66722641877,True
26.40733429133284,89.43062670950296,49.66593933105469,1.5905117988586426,318.84613037109375,3683.0,10.0,0,background,38352.401723742,True
28.938400887825978,90.03533671683198,5371.96337890625,30.22792625427246,21.134037017822266,11765.0,60.0,0,background,188428.09481031925,True
22.171029032722732,93.81823942333276,432.5632019042969,7.501401901245117,332.36236572265625,4301.0,10.0,0,background,71022.72260244876,True
25.61727577707175,97.127032919173,614.1201171875,30.514474868774414,142.19976806640625,4282.0,10.0,0,background,207824.49810721306,True
22.62047499941829,95.54461704525258,95.42729187011719,0.9421131014823914,229.84922790527344,4426.0,80.0,0,background,201519.76653018122,True
25.680302457658907,92.87992497754344,132.9275360107422,7.511183738708496,164.15530395507812,4255.0,10.0,0,background,18853.675386549654,True
26.287960392820565,96.94043809477485,235.96902465820312,5.493952751159668,0.5203190445899963,4282.0,10.0,0,background,133477.85094298774,True
24.0023174731892,92.76140460951258,555.4636840820312,21.38310432434082,170.25482177734375,3665.0,10.0,0,background,1022.718926498806,True
25.90504301853653,91.48412097608298,82.8541488647461,1.228570818901062,192.20985412597656,3814.0,10.0,0,background,7342.703089219258,True
22.162090599102477,92.45020314274542,385.8287048339844,10.303816795349121,16.871034622192383,3665.0,10.0,0,background,16593.83761543723,True
28.72120578879825,95.93662731774921,3112.783935546875,34.981971740722656,272.9303894042969,11909.0,10.0,0,background,7075.780592665327,True
26.15527107654287,89.7622418009875,31.48497200012207,2.9330978393554688,303.75323486328125,3703.0,10.0,0,background,49885.143884441415,True
27.04180069779859,89.477181670219,2513.64697265625,35.52777862548828,337.8567810058594,3662.0,10.0,0,background,25420.44654996026,True
26.94566976018926,91.03110405455108,1423.01513671875,30.982837677001953,200.5864715576172,3651.0,10.0,0,background,71265.6238480117,True
27.764856189382428,95.04295152858194,118.9020004272461,0.32860055565834045,234.6736297607422,3650.0,40.0,0,background,8828.760240185899,True
28.87008883853206,89.46966851360307,4387.97900390625,22.41566276550293,101.03374481201172,11748.0,60.0,0,background,145453.81360857585,True
22.280594171321347,90.57192591805392,15.710987091064453,4.941294193267822,320.1695251464844,3707.0,10.0,0,background,143023.52184294263,True
24.781917128968292,93.49367222452335,617.7271728515625,26.92176628112793,85.51223754882812,4301.0,10.0,0,background,2951.3517090497903,True
28.061886040482264,95.96810768819172,360.5559387207031,3.2261528968811035,216.29537963867188,3637.0,10.0,0,background,17892.706137887206,True
29.146745463023088,91.35425003540443,3915.894287109375,7.595053195953369,227.98590087890625,11725.0,30.0,0,background,177922.26998522063,True
25.862928469237858,91.11826054326107,118.79993438720703,19.924856185913086,12.719132423400879,3814.0,10.0,0,background,4249.5423508343165,True
29.020326775367224,90.80368581510842,4862.4599609375,18.20421028137207,16.04145622253418,11705.0,30.0,0,background,186053.17021334282,True
22.336829645442467,89.98147035823817,1.4961975812911987,0.06749090552330017,294.9052734375,3707.0,40.0,0,background,193545.89879812807,True
29.442816730418777,92.41587354002735,4596.68994140625,7.903515815734863,214.9009552001953,11705.0,30.0,0,background,183556.4958742269,True
27.61456014592712,96.52509539629423,2029.5567626953125,31.672439575195312,171.5006561279297,4276.0,10.0,0,background,19156.13598664134,True
28.700849797733973,96.51713241790672,4580.76611328125,25.893800735473633,258.4903564453125,11926.0,100.0,0,background,38299.69690294249,True
24.36946788873095,93.16972524347804,401.930908203125,24.631816864013672,130.29119873046875,4301.0,10.0,0,background,4479.822829400762,True
26.96245947375821,95.4481118889989,1401.0205078125,42.8740119934082,347.9843444824219,4276.0,10.0,0,background,2944.6688759750837,True
22.708500010461364,91.86291955986339,20.59169578552246,7.262362957000732,325.3882141113281,3665.0,10.0,0,background,36943.15123399867,True
23.968453869421484,95.22110650214124,479.2976989746094,16.70311164855957,153.16232299804688,4282.0,10.0,0,background,98877.00117532001,True
23.807279312542637,96.931318354804,175.36326599121094,0.891751766204834,56.516971588134766,4282.0,10.0,0,background,259872.0324698661,True
28.233345040936797,89.60482139170337,4774.185546875,7.141226768493652,276.5280456542969,11730.0,30.0,0,background,104718.79521887431,True
23.344512311183042,89.87955884962045,3.1472384929656982,2.781313180923462,233.07688903808594,3836.0,40.0,0,background,159788.98491305395,True
28.559215306280983,93.89444512368759,4109.55419921875,41.96733474731445,122.83335876464844,11727.0,30.0,0,background,40750.58932399178,True
24.327427546750712,90.26791199143116,18.66071319580078,5.312571048736572,203.30531311035156,3815.0,10.0,0,background,101352.0204008693,True
23.079231269134382,93.00667067582108,945.841064453125,22.763694763183594,315.9236755371094,4301.0,10.0,0,background,1269.4176348163535,True
23.722420224991414,88.62542658937382,13.034746170043945,1.4540202617645264,147.322509765625,3709.0,40.0,0,background,234262.69835829144,True
27.08244005209643,89.68639996007869,3718.431396484375,46.01898193359375,309.6834411621094,3662.0,30.0,0,background,33079.49775161624,True
25.797474487154748,89.59649254165679,27.39274024963379,1.638669490814209,94.92195892333984,3707.0,40.0,0,background,31862.04061987464,True
26.358374569156766,94.74836192078598,667.3555908203125,5.996547222137451,110.50988006591797,4276.0,10.0,0,background,3799.9957922852223,True
28.03093394636697,90.29798086494051,5315.806640625,4.291418552398682,280.2320861816406,3717.0,60.0,0,background,153560.1029861831,True
22.928153527377585,89.67951976401582,2.0099833011627197,0.18382327258586884,23.818389892578125,3836.0,40.0,0,background,198716.57572534925,True
24.981836453687055,96.84806295905857,426.4212341308594,20.28368377685547,0.7740908861160278,4276.0,10.0,0,background,208862.19271721126,True
25.6643803401365,91.20853822602845,1284.730224609375,25.207902908325195,328.5309753417969,3647.0,10.0,0,background,3069.6603026309504,True
29.167174427852274,94.46577791487225,3116.648681640625,7.613515377044678,245.40357971191406,11727.0,30.0,0,background,45196.10239359623,True
28.936063219840204,91.0780160419385,4480.3271484375,1.1532058715820312,207.66490173339844,11758.0,60.0,0,background,165017.0790045546,True
26.163985317451186,88.72373542247631,55.81227493286133,2.4804747104644775,158.2761993408203,3703.0,40.0,0,background,74342.91938864895,True
22.79423052813065,94.20577600512976,390.9706726074219,27.984764099121094,248.3759307861328,3689.0,10.0,0,background,93778.48045474848,True
25.14335739487228,89.76305637357521,25.38973045349121,1.2609397172927856,228.47422790527344,3750.0,10.0,0,background,47196.93610961038,True
26.470319149257797,97.19608720928863,1404.708251953125,24.263347625732422,236.47752380371094,4362.0,10.0,0,background,131893.88456473607,True
28.032706867097282,96.8972089944019,2887.4052734375,44.110660552978516,142.48509216308594,11909.0,10.0,0,background,16803.18420700045,True
27.885725869391408,92.70643441399763,4197.19482421875,35.595035552978516,187.86753845214844,11705.0,70.0,0,background,22543.71313908082,True
22.818579975743013,88.66053105579289,7.43829870223999,4.443424224853516,127.08155822753906,3758.0,10.0,0,background,297636.74784694077,True
27.976128162438712,95.96485753394462,198.35409545898438,6.380424499511719,240.78184509277344,3637.0,10.0,0,background,22128.93164862667,True
25.980771929492903,90.5937666776979,284.5323181152344,7.582137584686279,12.115044593811035,3814.0,10.0,0,background,2798.5754315947775,True
28.508042153320083,93.9541423863001,3169.5400390625,42.7996826171875,207.7203826904297,11000.0,10.0,0,background,34840.823262858416,True
25.094286769552603,93.92796441604852,1017.85888671875,16.315696716308594,136.19497680664062,4276.0,10.0,0,background,3368.6792924292554,True
25.194115647801326,91.86765639066465,460.4589538574219,15.263830184936523,165.73046875,3708.0,10.0,0,background,1056.9986985748033,True
28.506179738142436,94.36737923021977,1737.1268310546875,8.64252758026123,304.9831848144531,11839.0,10.0,0,background,6161.671404287404,True
23.858796722135185,92.5850719386867,680.4854125976562,22.442413330078125,122.07528686523438,3665.0,10.0,0,background,4035.185196112384,True
27.595107101825846,90.62996126697823,3318.793701171875,33.92063522338867,344.374755859375,3651.0,10.0,0,background,115090.906753925,True
22.789585598905937,95.84911887081519,160.3352508544922,2.6963467597961426,84.735595703125,3766.0,40.0,0,background,213384.47812223062,True
26.45825247817339,89.0990297125966,60.80851364135742,0.09991500526666641,237.55677795410156,3683.0,40.0,0,background,41555.48961472827,True
28.18498142842256,89.81555919773429,4680.7158203125,38.98413848876953,103.98113250732422,3717.0,30.0,0,background,119669.33215081006,True
23.07903949728357,91.29301206531667,13.659212112426758,2.0027055740356445,147.2851104736328,3707.0,10.0,0,background,44087.46041929765,True
23.241487920514587,96.78873425238706,553.810546875,23.501312255859375,358.7233581542969,4276.0,10.0,0,background,278119.44405761437,True
23.15210046394044,91.06248074104143,4.072575569152832,0.818192183971405,216.4478302001953,3707.0,40.0,0,background,68826.94723500218,True
22.1586101225233,89.53941057298819,7.1451029777526855,1.35629403591156,191.89697265625,3762.0,95.0,0,background,243252.4597190527,True
23.309811032018896,88.99855868247835,8.844390869140625,0.8463860750198364,162.55247497558594,3709.0,40.0,0,background,247019.63083873747,True
26.433578620832286,88.98043739364458,68.06575775146484,0.30616024136543274,201.54067993164062,3850.0,10.0,0,background,48108.52201318939,True
24.95222842624021,94.62643074119556,1045.450927734375,18.888898849487305,103.23247528076172,4301.0,10.0,0,background,1053.9671159827462,True
25.783946777666728,91.36191987256845,616.0540161132812,12.876368522644043,31.210208892822266,3647.0,10.0,0,background,6323.443125446554,True
28.383487201166545,96.37504448011148,4435.04638671875,49.77641677856445,46.979129791259766,11926.0,60.0,0,background,21527.771748537332,True
23.36123807197393,88.89127555811513,16.620210647583008,2.72741436958313,146.43728637695312,3709.0,10.0,0,background,249299.83396277574,True
23.87040681874159,90.63070383993957,3.85119891166687,0.12023913115262985,101.54821014404297,3815.0,40.0,0,background,72647.67332724472,True
25.12196819277394,93.64109386568495,1176.851806640625,14.067636489868164,172.1535186767578,4301.0,10.0,0,background,652.1823515875977,True
24.802106038446787,88.94328707934835,19.056068420410156,3.857003688812256,166.4443359375,7001.0,10.0,0,background,132159.2776412256,True
22.762539271777868,93.21377653845873,1314.6824951171875,36.03522872924805,151.66610717773438,4301.0,10.0,0,background,19392.177556803985,True
22.743348561849068,96.82357682116256,893.444580078125,11.942713737487793,154.52037048339844,4284.0,10.0,0,background,302665.27553182596,True
28.769898579457127,96.09217456437977,3364.600341796875,35.6115608215332,77.17451477050781,11909.0,10.0,0,background,8415.158927856162,True
28.01519410205195,97.31613612527933,4610.72802734375,19.99244499206543,166.11846923828125,11909.0,70.0,0,background,41121.32476118006,True
26.81862456996661,95.51529786694196,2417.802734375,37.22974395751953,280.2488708496094,4276.0,10.0,0,background,8784.820428033268,True
23.009141563098602,95.51096719120316,124.58554077148438,1.648220181465149,241.198974609375,3710.0,40.0,0,background,170997.50558942324,True
25.85667152642811,93.32461232352874,170.32659912109375,4.9575114250183105,284.6832275390625,3637.0,10.0,0,background,10579.853279750987,True
25.470995241951368,96.21814929710303,526.3018798828125,29.579872131347656,60.06636428833008,4282.0,10.0,0,background,130557.48841986703,True
26.796724534278326,91.96580546490318,155.74400329589844,1.009456992149353,197.831298828125,3849.0,60.0,0,background,41476.05899796654,True
23.048263082154676,90.89816985750761,3.492361068725586,1.297239065170288,148.0152130126953,3707.0,40.0,0,background,84055.66199926367,True
25.126670264461637,92.80089546621372,792.7832641601562,22.155458450317383,189.84088134765625,3649.0,10.0,0,background,5776.105138723643,True
24.75633857586346,90.59312946475987,15.7172212600708,10.060592651367188,324.0840759277344,3707.0,40.0,0,background,49626.77904120004,True
24.45621673309409,91.79753204843622,29.743450164794922,3.2668168544769287,49.96316909790039,3665.0,10.0,0,background,51568.56087033115,True
27.14307509091959,91.91517671754237,1575.25146484375,22.836091995239258,193.294921875,3651.0,10.0,0,background,36271.5805772835,True
29.116434450365052,91.17188827114157,4970.37890625,28.91404151916504,315.689697265625,11705.0,30.0,0,background,179936.58793688705,True
25.60682821225059,96.7471321758436,160.82305908203125,0.37891486287117004,71.64553833007812,4276.0,40.0,0,background,174480.00527620187,True
26.015760923725026,91.4552508450422,46.76744079589844,0.23274368047714233,39.82783889770508,3648.0,40.0,0,background,10620.686611456524,True
26.894405054200767,96.13704439896262,1348.796142578125,30.90903663635254,343.5729064941406,4276.0,10.0,0,background,42589.7118890011,True
25.99541707049305,95.7395264515237,170.51475524902344,4.239388465881348,319.3506774902344,4282.0,30.0,0,background,66223.53288679503,True
24.161167106368463,94.19625866340859,767.4171752929688,25.27495574951172,45.48638153076172,3689.0,10.0,0,background,3215.403780114266,True
23.518034448442886,95.11403846079261,263.2247314453125,3.51990008354187,301.27886962890625,4282.0,10.0,0,background,107597.22491533344,True
28.455393012444205,94.75318315936649,1993.86181640625,29.199419021606445,116.98856353759766,11864.0,10.0,0,background,7102.6537549293,True
26.607848054064398,89.68892553571389,71.86714935302734,1.2633975744247437,192.50794982910156,3683.0,10.0,0,background,9515.78417965629,True
27.4428672120357,89.3558617340694,2482.133056640625,8.572635650634766,74.62147521972656,3651.0,30.0,0,background,51922.6959562121,True
29.019548670254697,89.26043896941168,4044.662353515625,27.235206604003906,42.03774642944336,11748.0,60.0,0,background,148205.41978189733,True
29.191601844318104,89.73667137034022,4492.7958984375,17.272689819335938,359.38507080078125,11705.0,30.0,0,background,189588.03840941875,True
26.452615033497658,95.70795758476586,873.6618041992188,44.75532150268555,63.01716613769531,4276.0,10.0,0,background,50179.40595232815,True
27.963361292373143,95.54361694166592,144.92018127441406,2.515148878097534,59.10477828979492,3650.0,10.0,0,background,23649.746998776343,True
23.900375153793902,97.01424356535597,144.8214569091797,2.0623538494110107,59.933692932128906,4282.0,10.0,0,background,263513.3345964643,True
22.71286898173301,93.81068305822478,522.44384765625,38.05964660644531,51.70440673828125,4301.0,10.0,0,background,63843.02908021208,True
23.284684780695915,94.0454913002171,115.98316192626953,0.4227328896522522,251.19288635253906,4332.0,40.0,0,background,68279.59668164904,True
26.293228855253872,93.58455550325198,856.2011108398438,27.663593292236328,213.1336212158203,4412.0,10.0,0,background,16193.245834103824,True
25.919738316348422,92.69386637683104,98.88938903808594,14.40361213684082,302.78802490234375,4255.0,10.0,0,background,3860.891516838918,True
27.9943353738405,95.3753105100593,151.58177185058594,1.114266276359558,240.79928588867188,3637.0,10.0,0,background,10814.84402698455,True
26.49695081141959,92.92937894017886,64.02633666992188,0.09405342489480972,61.48397445678711,3637.0,40.0,0,background,12126.58368708379,True
22.89800191375842,96.88112612121091,1143.666015625,22.193897247314453,259.22076416015625,4284.0,10.0,0,background,301147.706651236,True
25.139562255927846,94.42076956536475,1656.40673828125,24.22494888305664,90.1629638671875,4301.0,10.0,0,background,2347.2699365479443,True
27.034235599814444,95.46889274527659,558.5040283203125,31.416330337524414,289.0660095214844,4276.0,10.0,0,background,4391.954249666622,True
28.73774910521152,91.50273982495415,4901.72021484375,9.564131736755371,219.2522430419922,11711.0,30.0,0,background,130465.99211556894,True
24.029012056826318,95.36278932363587,246.28659057617188,0.1934727430343628,314.5566101074219,4282.0,40.0,0,background,109653.7867828125,True
24.35829985153197,91.77772815994848,44.61667251586914,7.295454978942871,170.84121704101562,3665.0,10.0,0,background,43426.04360662254,True
23.108375294066438,89.918504837625,5.309269428253174,1.3876044750213623,67.5750961303711,3836.0,10.0,0,background,167437.48345988963,True
25.28428027899065,96.92514717038169,142.6641387939453,0.2930014133453369,145.9000244140625,4282.0,40.0,0,background,203903.54668986422,True
27.472642815080334,91.9498784049967,3786.228515625,36.834014892578125,52.539974212646484,11000.0,10.0,0,background,8555.303266499468,True
29.021049901288468,93.4769375872761,4577.53271484375,33.781761169433594,295.5412292480469,11727.0,10.0,0,background,97926.9975541862,True
25.59527173093405,95.52271344518454,194.18116760253906,3.4965126514434814,281.68548583984375,4276.0,10.0,0,background,60142.55117084717,True
29.399736586932416,91.88723526132743,4419.29248046875,20.057594299316406,23.12847900390625,11719.0,30.0,0,background,199434.67021520023,True
29.13395995002881,94.95984212403279,936.9996948242188,37.7518424987793,22.324037551879883,11839.0,10.0,0,background,16533.77751753337,True
28.37900259393087,89.56630719495337,4712.57958984375,15.984618186950684,345.9213562011719,11736.0,60.0,0,background,112016.25493477035,True
22.914412587513343,94.23366495592087,765.1788940429688,17.370967864990234,194.60911560058594,4301.0,10.0,0,background,91969.3079862002,True
27.145722738290864,93.79432199972298,165.39845275878906,28.79743766784668,131.9384765625,11775.0,10.0,0,background,3293.470601692675,True
25.407384713813098,88.61072417299742,27.55906105041504,1.3426401615142822,228.09568786621094,3705.0,40.0,0,background,134702.20963217947,True
24.215192690080674,95.9285956007669,145.74818420410156,11.442102432250977,72.70187377929688,4282.0,30.0,0,background,148191.28426927445,True
25.317355953009198,92.62693273618696,1146.8741455078125,3.6891016960144043,183.07115173339844,3646.0,10.0,0,background,4157.170339019014,True
28.888314216366656,91.21734652298242,4738.654296875,10.177155494689941,283.4600524902344,11748.0,30.0,0,background,154729.89709952264,True
22.82941308247083,95.53164631888365,110.32801818847656,0.2569758892059326,207.13905334472656,3710.0,40.0,0,background,184884.25448685893,True
28.59400018230809,97.47331192053815,4160.53076171875,6.4880828857421875,46.02159118652344,11727.0,30.0,0,background,89623.38196218605,True
28.276724347457037,91.05517594077635,4810.458984375,21.58574676513672,198.60411071777344,11765.0,30.0,0,background,105420.3221798398,True
29.49328547855679,89.45777578684245,4338.04541015625,43.92699432373047,163.56964111328125,11748.0,30.0,0,background,203785.80295716107,True
26.875937616690976,94.49116262495883,90.5,7.467163562774658,90.0,3637.0,10.0,0,background,21434.610885913607,True
28.72775049172469,89.3139665428572,4907.6484375,25.5356388092041,26.74654197692871,11711.0,30.0,0,background,123649.39905082289,True
23.806210435308603,88.76099552884023,13.396613121032715,0.9958347082138062,257.0310363769531,3709.0,40.0,0,background,218033.11549428047,True
27.825759555191638,89.78719687649972,3181.18017578125,34.122100830078125,31.48169708251953,3651.0,10.0,0,background,104640.16281988256,True
28.829786703481638,90.28383804491608,5924.39208984375,30.61895179748535,74.64077758789062,11930.0,60.0,0,background,197802.64676747477,True
22.27122032871022,94.40642135394741,948.3241577148438,28.558513641357422,315.6631164550781,3689.0,10.0,0,background,130572.26527384233,True
22.387434377607992,88.5488685071583,0.7744622230529785,0.10147818177938461,273.47314453125,6690.0,40.0,0,background,329424.61777265946,True
28.011113581445613,93.95332659882955,1779.743408203125,26.397634506225586,121.52214813232422,11839.0,10.0,0,background,18575.813558276044,True
28.370566321923047,90.6469753856465,4251.79638671875,3.311542510986328,186.33924865722656,11605.0,30.0,0,background,142362.0319458066,True
28.007228902312573,89.01508746137934,5101.181640625,31.283977508544922,146.52291870117188,11705.0,60.0,0,background,44850.739750378016,True
27.790812993282856,96.85015887155052,2810.876220703125,34.42765426635742,251.63262939453125,4362.0,10.0,0,background,12730.561801313896,True
28.284851639915374,94.78308705580774,957.2642822265625,20.15683364868164,290.66461181640625,11790.0,10.0,0,background,7847.8082054086935,True
23.513365830392914,88.86136169592359,9.64098072052002,1.4992278814315796,108.7928695678711,3709.0,40.0,0,background,236980.691386002,True
25.7839824264474,89.62431311375079,27.056406021118164,0.39320290088653564,194.5142059326172,3707.0,40.0,0,background,28788.799038316352,True
26.72508883432299,95.2066931549596,1121.5902099609375,22.665451049804688,333.2605895996094,4301.0,10.0,0,background,4756.241391537223,True
23.164097443308183,96.16017989785742,420.85772705078125,7.17437744140625,247.8307342529297,4282.0,10.0,0,background,221496.82425843712,True
23.44781118151678,95.11158982741645,204.93199157714844,2.236447811126709,193.442626953125,4282.0,30.0,0,background,110678.34684992541,True
27.324285229609778,90.9368287618602,2099.688720703125,21.651561737060547,318.897216796875,3717.0,10.0,0,background,89823.92141436797,True
26.586577044828022,97.32184306408814,1282.239013671875,33.41929626464844,125.17716217041016,4282.0,10.0,0,background,129529.91677706908,True
26.622317274456496,88.99050283492166,81.16312408447266,1.9889494180679321,101.85277557373047,3683.0,10.0,0,background,27963.557987272365,True
28.63109283525113,88.88115496422151,4957.53759765625,24.198408126831055,19.109451293945312,11705.0,30.0,0,background,93621.8557363348,True
23.298458848168774,94.88620456590559,503.964111328125,16.131568908691406,201.0550079345703,4282.0,10.0,0,background,100843.73630891582,True
23.376499216602394,89.32548905241778,4.54405403137207,0.2974260151386261,118.5980224609375,3709.0,40.0,0,background,212755.62496861603,True
