event_record_id,background_record_id,latitude,longitude,event_date,elevation,slope,aspect,soil_id,landcover_class,rainfall_1d,rainfall_3d,rainfall_7d,rainfall_15d,rainfall_30d,nearest_grid_distance_km,nearest_grid_latitude,nearest_grid_longitude,grid_distance_valid,label,sample_type
,120.0,27.09720134980459,92.24463733322088,2015-02-19,2278.1162109375,29.553451538085938,293.7806396484375,11864.0,10.0,0.0,0.0,0.0,0.0,0.0,10.80253827715474,27.0,92.25,True,0,background
227.0,,24.2315,92.6755,2013-05-07,668.9224243164062,11.877516746520996,142.18495178222656,3665.0,50.0,3.9207494258880615,19.62464714050293,32.80175971984863,36.95974203944206,65.27729281783104,7.7147323395462895,24.25,92.75,True,1,landslide_event
208.0,,22.7176,92.8416,2010-09-13,729.5139770507812,31.68890953063965,90.78144073486328,4301.0,10.0,6.895749568939209,103.82600736618042,157.04517364501953,318.83132100105286,573.3590936660767,9.827094708824433,22.75,92.75,True,1,landslide_event
,323.0,26.771289498140284,89.00323876537165,2013-10-05,138.84580993652344,4.695854663848877,244.00303649902344,3850.0,10.0,0.4267053604125976,2.773186206817627,6.68667833507061,85.84282533824444,352.62552623450756,2.3850097841801765,26.75,89.0,True,0,background
,311.0,26.82166243217475,91.3552373810526,2016-06-12,422.1638793945313,21.93941879272461,72.36782836914062,3821.0,10.0,1.3052250146865845,15.120135426521301,49.02244387567044,115.00475193560123,326.9376922696829,13.150597627872484,26.75,91.25,True,0,background
245.0,,25.1555,93.8474,2011-05-31,1345.8138427734375,30.899389266967773,187.8236389160156,4301.0,10.0,8.494384765625,29.768556594848636,58.26972007751465,87.5010815858841,171.05826115608215,14.322890317172066,25.25,93.75,True,1,landslide_event
292.0,,23.4495,92.8112,2015-08-28,849.9560546875,32.14229965209961,62.84455490112305,4301.0,10.0,0.0,115.5435028076172,269.0007972717285,353.5846781730652,479.51315450668335,8.300875588969559,23.5,92.75,True,1,landslide_event
253.0,,26.7103,94.693,2013-08-11,688.0195922851562,18.15432929992676,187.399658203125,4276.0,10.0,26.742156982421875,48.26229436695576,145.28035421669483,190.14116330444813,461.7719863206148,7.203365578335709,26.75,94.75,True,1,landslide_event
8.0,,25.4769,94.1351,2010-10-08,1656.855224609375,16.573923110961914,105.01715850830078,4276.0,50.0,35.56514358520508,59.66474294662476,70.18750858306885,157.77062702178955,284.57874359190464,11.751324840893291,25.5,94.25,True,1,landslide_event
,212.0,26.27298225559613,90.57120589463528,2016-07-26,45.73312377929688,3.4420182704925537,266.9397888183594,3650.0,10.0,37.99363327026367,66.78778743743896,207.93553256988525,292.58227077126503,665.5797211825848,7.530845841037568,26.25,90.5,True,0,background
,315.0,22.32642686550297,93.22106196317053,2012-06-13,952.0215454101562,38.48440170288086,307.1102905273437,4301.0,10.0,0.0,0.0,0.0,0.0,0.0,23.576733345269204,22.25,93.0,True,0,background
,249.0,23.744141968322975,94.0277892318924,2016-07-16,1062.7523193359375,36.32458114624024,13.159481048583984,3689.0,10.0,32.800479888916016,45.80049228668213,110.90134188532829,196.7029329240322,307.6043192446232,28.534548340297334,24.0,94.0,True,0,background
,23.0,28.3335915496539,91.54610834967592,2010-08-13,5112.62060546875,11.283048629760742,170.6098175048828,11765.0,30.0,24.33521842956543,80.94480454921722,113.20877540111542,156.56904017925262,322.64127773046494,37.31183798015173,28.0,91.5,True,0,background
,207.0,28.154324963441525,91.80357171882444,2010-06-15,4439.89501953125,23.67599868774414,284.0340270996094,11719.0,60.0,0.2185405641794204,0.7894355207681654,16.137555852532387,77.07921348512173,166.46171627938747,17.940383344254755,28.0,91.75,True,0,background
,44.0,23.274668705945214,93.06525994992003,2013-08-09,622.3023681640625,35.438629150390625,240.777099609375,4301.0,10.0,0.0,26.863744378089905,80.39055788516998,139.4787060022354,241.54946878552437,7.047631223387058,23.25,93.0,True,0,background
300.0,,28.3092,95.4149,2010-10-03,1865.764892578125,50.18288040161133,248.6693115234375,11909.0,10.0,0.0,1.3368525505065918,18.92806714773178,106.79207599163055,388.2404381632805,10.749623622805595,28.25,95.5,True,1,landslide_event
,302.0,24.920836804019658,92.3156253390285,2013-08-04,15.896199226379396,9.921693801879885,225.9300537109375,3649.0,40.0,2.514912843704224,28.39482569694519,60.85191798210144,207.19926619529724,394.4637978076935,10.947975226846662,25.0,92.25,True,0,background
116.0,,24.7339,93.9161,2010-03-27,879.9097900390625,23.49284172058105,117.61614227294922,4276.0,30.0,9.469091415405272,9.64519453048706,9.64519453048706,9.827642023563383,25.44571727514267,8.562526356669924,24.75,94.0,True,1,landslide_event
,116.0,28.695871671690405,97.2209256081954,2010-05-11,3535.76416015625,45.54940032958984,284.1355285644531,11000.0,10.0,0.0,0.0,0.0,0.0,0.0,30.919278015958707,28.5,97.0,True,0,background
261.0,,24.7016,93.5291,2015-08-11,666.1650390625,19.92926025390625,66.17134094238281,4301.0,10.0,0.0,67.60121250152588,84.50204518437386,224.98663380742076,417.291489392519,6.120691301415218,24.75,93.5,True,1,landslide_event
250.0,,26.048,91.8695,2015-09-05,66.35061645507812,6.25981330871582,126.77867889404295,3814.0,50.0,1.7305618524551392,7.270082831382753,97.57036244869232,156.56267245858908,411.0775168016553,13.067935420827968,26.0,91.75,True,1,landslide_event
,104.0,22.37094352859512,88.73919988497562,2015-06-19,8.18182373046875,3.55239200592041,103.87127685546876,6690.0,10.0,16.114154815673828,24.516836762428284,55.990428149700165,66.12002402544022,75.08072253316641,13.46768034425117,22.25,88.75,True,0,background
15.0,,25.5728,91.885,2010-06-28,1506.6357421875,7.491045475006103,315.9411926269531,3646.0,50.0,55.83925247192383,144.93849754333496,196.6080787330866,523.0802705436945,605.55607663095,14.049426953079616,25.5,92.0,True,1,landslide_event
,24.0,24.73770968678852,92.6042926101885,2015-08-26,16.799421310424805,0.5511455535888672,101.2404556274414,3708.0,40.0,5.658522129058838,42.45028066635132,87.21949303150177,176.10849237442017,312.59719282388687,10.467311144965759,24.75,92.5,True,0,background
75.0,,23.7327,92.7463,2014-07-14,836.5509643554688,33.17726516723633,168.2484130859375,3665.0,50.0,25.92424392700196,47.96443653106691,63.587278932333,84.60153850913048,224.31556674838063,1.9609144139315016,23.75,92.75,True,1,landslide_event
132.0,,26.0214,94.5224,2015-08-19,1618.262451171875,31.08435821533203,246.3616943359375,4276.0,10.0,4.345972061157227,8.186289310455322,41.55123043060303,161.75898349285126,338.5425263345241,3.266836201418806,26.0,94.5,True,1,landslide_event
337.0,,26.1961,91.7825,2016-06-22,118.33870697021484,4.6746134757995605,26.55876350402832,3650.0,10.0,7.798964023590088,19.499743461608887,54.796552896499634,162.49421221017838,235.9577279090881,6.820641431176967,26.25,91.75,True,1,landslide_event
,247.0,28.23753965694912,97.0578337754895,2014-10-01,2476.70458984375,52.02497863769531,268.8404846191406,11839.0,10.0,0.0,0.0,137.00000190734863,293.2000082731247,362.80000844597816,5.918835645878778,28.25,97.0,True,0,background
,43.0,27.300318730445127,94.71897373313897,2012-03-04,95.85718536376952,0.4398163855075836,208.16661071777344,3650.0,40.0,2.6689136028289795,9.657087087631226,19.33571122586727,19.438315957784653,29.56525592505932,6.381881355127551,27.25,94.75,True,0,background
,57.0,27.660445772616004,93.42522298928428,2016-05-01,2495.308837890625,21.07806396484375,98.7368621826172,11839.0,10.0,27.610292434692383,93.23551654815674,149.2222601622343,342.821886703372,539.4671291559935,12.417001767527612,27.75,93.5,True,0,background
56.0,,28.4659,95.86,2012-04-08,1061.6243896484375,32.83844375610352,40.92158508300781,11790.0,10.0,0.0,0.0,0.0,0.0,0.0,11.615320330308425,28.5,95.75,True,1,landslide_event
,228.0,27.63503004794101,92.03903993640908,2016-07-07,2949.763671875,32.0327033996582,133.9840850830078,11909.0,10.0,6.787060737609863,16.3342564702034,110.0005162358284,150.9832018017769,304.8317095041275,13.339860611429778,27.75,92.0,True,0,background
144.0,,25.4192,94.108,2011-07-29,1384.0423583984375,14.964365005493164,41.47489929199219,4276.0,30.0,10.238118171691896,12.082259178161625,72.69927477836609,128.32813692092896,275.1369628608227,14.03807670687328,25.5,94.0,True,1,landslide_event
,210.0,25.910351548309222,91.9857594478858,2015-09-23,559.2406005859375,19.83442687988281,137.70526123046875,3647.0,10.0,40.81000518798828,51.1922025680542,51.551015406847,90.14099410176277,170.44233280420303,10.05136928204746,26.0,92.0,True,0,background
,252.0,23.233498224840314,91.13167344180104,2009-09-17,10.943575859069824,4.267683029174805,287.1970520019531,3707.0,10.0,4.595717430114746,24.10513687133789,37.716115832328796,102.95189547538757,306.1447834968567,11.916151937854595,23.25,91.25,True,0,background
,155.0,24.08555529790017,94.63235445448716,2011-08-15,154.5777587890625,13.107542037963867,206.67112731933597,4282.0,10.0,0.0,0.0,0.0,0.0,0.0,42.19960570118898,24.25,94.25,True,0,background
327.0,,24.4638,92.4943,2016-05-18,104.1291046142578,9.694157600402832,210.014892578125,3665.0,10.0,188.93283081054688,228.1857442855835,271.43767860531807,285.5911333858967,532.4836724102497,4.069733716848817,24.5,92.5,True,1,landslide_event
,290.0,26.19005722356292,88.75463075074303,2015-08-27,61.6475830078125,2.4126532077789307,46.717559814453125,3703.0,10.0,4.93845796585083,32.49249982833862,188.3617720603943,468.49418783187866,526.4799055159092,6.669585526070498,26.25,88.75,True,0,background
38.0,,27.15977181,88.63411246,2009-08-16,812.6243286132812,40.2085075378418,47.09462738037109,3662.0,10.0,79.59229278564453,121.57568740844728,249.7219684123993,459.0950984358788,862.8805512785912,15.317861277738473,27.25,88.75,True,1,landslide_event
,273.0,25.34830109454878,90.87463775246756,2014-10-20,313.701416015625,44.307918548583984,206.54513549804688,3814.0,10.0,0.0,0.0,13.251515865325928,18.336862981319427,1083.7128185629845,16.519151059768777,25.25,90.75,True,0,background
164.0,,25.0951,92.3567,2012-06-13,247.15359497070312,26.163562774658203,253.6774444580078,3708.0,10.0,0.2043373882770538,22.738360673189163,48.86469069123268,278.0129019320011,451.9616045951843,15.015282776745655,25.0,92.25,True,1,landslide_event
331.0,,25.0118,94.3136,2016-07-07,1398.61669921875,1.1882646083831787,257.742919921875,4301.0,10.0,7.807618618011475,28.27251434326172,89.2677252292633,139.35804384946823,262.140122294426,6.481506534003055,25.0,94.25,True,1,landslide_event
166.0,,25.7238,89.9032,2014-09-23,31.35995101928711,8.786304473876953,203.44081115722656,3750.0,50.0,48.67731857299805,497.9026565551758,526.8351516723633,576.2034887075424,700.6820062473416,10.090900707515196,25.75,90.0,True,1,landslide_event
,119.0,22.93436248672434,91.03335104389924,2010-10-09,3.689398288726807,0.1958520263433456,219.6428985595703,3707.0,10.0,73.02750396728516,226.29191207885742,246.86944389343262,287.4892420768738,408.7637803554535,41.137239032739195,23.25,91.25,True,0,background
54.0,,27.1249,93.7706,2014-10-01,175.79466247558594,25.44174194335937,32.861515045166016,11775.0,10.0,0.0,0.115666888654232,44.08643689006567,164.35708966106176,331.7849934324622,14.0550282398253,27.0,93.75,True,1,landslide_event
186.0,,26.49349035,91.72137514,2015-09-01,57.39784622192383,6.398752689361572,215.5794219970703,3650.0,10.0,23.335004806518555,95.7021312713623,156.6705358028412,295.720228523016,374.0342198908329,2.947116323918326,26.5,91.75,True,1,landslide_event
,314.0,27.11042151477896,95.0177253157426,2013-05-11,105.84972381591795,1.4400733709335327,245.47149658203125,3637.0,10.0,10.96998691558838,36.88992691040039,57.49202138185501,141.29216188192368,298.23464274406433,12.383050186411037,27.0,95.0,True,0,background
202.0,,26.1771,91.7599,2013-05-11,82.56718444824219,13.991209983825684,196.78944396972656,7001.0,50.0,18.460617065429688,50.2480673789978,63.19849902391434,98.04024106264114,149.67839747667313,8.175146711960412,26.25,91.75,True,1,landslide_event
160.0,,25.4916,91.2698,2010-06-28,1479.3677978515625,9.688231468200684,159.8080596923828,3647.0,10.0,275.992919921875,682.1831359863281,960.6376099586488,1674.4413046836853,2763.7384600639343,2.186042691290829,25.5,91.25,True,1,landslide_event
,285.0,26.72711944839166,91.2136088023309,2010-08-19,59.87318801879883,2.40101957321167,93.4993667602539,3849.0,10.0,2.411094188690185,10.350537717342377,51.27917042374611,54.14336261153221,69.21572843194008,4.423085877748698,26.75,91.25,True,0,background
,9.0,26.862644992822343,92.13168128072984,2014-09-22,174.13681030273438,0.7094519138336182,62.39254760742188,11775.0,10.0,59.9184799194336,77.9468035697937,126.8680567741394,195.99088883399963,288.5050678253174,17.17443047959288,26.75,92.25,True,0,background
319.0,,26.1001,91.6849,2014-09-22,72.82743835449219,23.146100997924805,28.021455764770508,3648.0,30.0,65.75471496582031,108.58921241760254,127.45450854301453,213.45629781484604,305.8683080226183,12.898699687051606,26.0,91.75,True,1,landslide_event
44.0,,27.9032,96.174,2014-05-08,198.8146514892578,5.811610221862793,315.1335144042969,3637.0,60.0,58.49909973144531,87.63480949401855,116.86903381347656,136.74918687343597,173.2012360021472,13.17731062874787,28.0,96.25,True,1,landslide_event
188.0,,24.9356,93.8443,2010-07-31,851.4636840820312,0.9459604024887084,229.7209625244141,4276.0,10.0,29.70224380493164,62.43260049819946,140.61913549900055,202.2441030740738,370.034099817276,11.830321086376273,25.0,93.75,True,1,landslide_event
65.0,,24.9037,93.487,2013-09-01,1272.4034423828125,41.07431411743164,252.1377868652344,4301.0,50.0,0.1381768584251403,0.7132545113563536,43.20425468683243,78.10240337252617,312.84818825125694,10.798332594210192,25.0,93.5,True,1,landslide_event
,173.0,25.094286769552603,93.92796441604852,2010-10-08,1017.85888671875,16.315696716308594,136.19497680664062,4276.0,10.0,60.33836364746094,107.41370296478271,110.26633942127228,160.23456156253815,251.36677276343107,12.68527974589425,25.0,94.0,True,0,background
143.0,,26.72,95.029,2013-07-01,680.9931640625,5.592322826385498,161.8843231201172,4276.0,50.0,11.359617233276367,29.32459115982056,115.74862051010132,201.1325685977936,313.9474723935127,4.419116460094661,26.75,95.0,True,1,landslide_event
,186.0,25.173502967358196,93.4848353407668,2010-10-10,1079.9267578125,23.15148162841797,41.33177947998047,4301.0,10.0,0.4086943864822387,108.09909355640411,155.151970744133,186.76670444011688,288.74202363193035,8.624216463832978,25.25,93.5,True,0,background
,126.0,26.24872400855764,93.1102955936727,2010-03-27,86.11954498291016,0.0842366814613342,4.577292442321777,3637.0,40.0,3.0241706371307373,3.6400641798973083,4.2217413783073425,5.413694798946381,19.334422051906586,10.976292710424216,26.25,93.0,True,0,background
,160.0,24.41371877272442,94.79930124717951,2016-06-22,123.3163604736328,0.5481805205345154,357.5759582519531,4282.0,10.0,1.016599416732788,2.2009243965148926,38.00009477138519,102.84841844439507,151.12946535646915,47.75305283755258,24.75,94.5,True,0,background
181.0,,25.6237,94.1136,2015-08-12,1596.7413330078125,26.162267684936523,68.11961364746094,4276.0,30.0,3.30962872505188,31.10480070114136,62.13458590209484,114.8533021658659,264.58149559795856,17.836575185459306,25.5,94.0,True,1,landslide_event
277.0,,23.72988966,92.71495623,2010-09-13,990.5125732421876,27.76064109802246,292.2981872558594,3665.0,10.0,10.891241073608398,40.28853797912598,63.73694133758545,228.87560510635376,402.4348909854889,4.152375013700091,23.75,92.75,True,1,landslide_event
,27.0,25.52117148774895,93.08288360769258,2011-08-18,155.1241455078125,13.517168045043944,85.9397964477539,4276.0,10.0,2.543311357498169,7.6065099239349365,17.229681491851807,63.27027177810669,109.71664735674858,8.575915537199762,25.5,93.0,True,0,background
272.0,,26.148,94.8422,2010-08-14,1528.6558837890625,26.35123443603516,10.615458488464355,4276.0,10.0,19.046655654907227,38.311957359313965,69.36610317230225,175.20855033397677,370.97349494695663,14.614689932677669,26.25,94.75,True,1,landslide_event
210.0,,25.5098,93.8794,2015-07-22,1652.687744140625,21.28356170654297,289.56378173828125,4301.0,10.0,11.168607711791992,43.91825199127197,121.6747362613678,186.7667142599821,310.59775230288506,12.084696846329368,25.5,94.0,True,1,landslide_event
349.0,,24.5308,92.5121,2016-05-18,60.55363464355469,9.54898452758789,329.901123046875,3701.0,10.0,188.93283081054688,228.1857442855835,271.43767860531807,285.5911333858967,532.4836724102497,3.635079651606029,24.5,92.5,True,1,landslide_event
103.0,,27.3773,88.559,2010-07-21,1473.3265380859375,32.3568000793457,254.3673095703125,3662.0,10.0,32.674198150634766,71.37654113769531,133.5000066757202,266.7599277496338,501.2457747459412,14.87397623289739,27.5,88.5,True,1,landslide_event
353.0,,24.85,93.5,2022-06-30,306.1405639648437,32.21190643310547,282.95050048828125,4301.0,10.0,0.0,10.803217053413391,45.503893971443176,241.3821097612381,327.6891371011734,11.132000000000517,24.75,93.5,True,1,landslide_event
5.0,,25.7131,94.0885,2013-07-17,1411.6787109375,26.313316345214844,263.1837463378906,4276.0,10.0,3.1867330074310303,7.520715475082397,80.75746488571167,260.34321188926697,342.0514198988676,9.740429955403592,25.75,94.0,True,1,landslide_event
146.0,,25.1718,93.123,2009-08-27,723.78369140625,10.260483741760254,205.0050048828125,4276.0,30.0,29.43846893310547,44.75821304321289,49.41570468246937,95.48976458609104,263.3460651785135,15.048362391315123,25.25,93.0,True,1,landslide_event
60.0,,26.149,91.7351,2012-06-20,52.556583404541016,2.540988206863404,343.1995544433594,7001.0,50.0,5.163311004638672,14.724420547485352,69.34801578521729,134.53417932987213,239.88992996513844,11.3412203926989,26.25,91.75,True,1,landslide_event
346.0,,26.0101,94.5282,2016-07-26,1710.7818603515625,13.136102676391602,108.51004791259766,4276.0,10.0,20.44708824157715,32.81678795814514,54.295642137527466,162.47979372739792,319.9675286412239,3.030520243508781,26.0,94.5,True,1,landslide_event
25.0,,24.9829,93.5063,2013-09-01,1294.7689208984375,28.76937866210937,13.746570587158203,4301.0,10.0,0.1381768584251403,0.7132545113563536,43.20425468683243,78.10240337252617,312.84818825125694,2.004710907820604,25.0,93.5,True,1,landslide_event
,280.0,28.41618656342939,95.45643649321757,2010-10-09,2563.79736328125,36.787506103515625,235.09971618652344,11864.0,10.0,13.530034065246582,13.530034065246582,19.45623344182968,65.04736000299454,337.2986210286617,10.263675362561036,28.5,95.5,True,0,background
27.0,,27.5161,88.5575,2011-09-30,1358.0126953125,26.525320053100582,328.2363586425781,3662.0,10.0,0.0,0.0,21.21012020111084,81.3719379901886,180.73885935544968,6.011628204130845,27.5,88.5,True,1,landslide_event
361.0,,24.99288888888889,94.23058333333331,2018-07-01,990.2874755859376,40.22372817993164,252.7734832763672,4276.0,10.0,0.0,3.9129388332366943,58.03950047492981,101.75632774829865,341.37541192770004,2.0931605181285216,25.0,94.25,True,1,landslide_event
,28.0,27.424662518614028,88.97962660610102,2011-09-30,2991.711181640625,45.21991729736328,255.560302734375,11879.0,10.0,0.0,0.3144584894180298,65.0464676618576,176.25283253192902,331.5710319876671,24.33201385538001,27.5,88.75,True,0,background
225.0,,27.5798729,91.85672387,2010-11-22,2766.8056640625,22.40599822998047,243.9518280029297,11879.0,10.0,0.2666453123092651,46.72342503070831,63.58203852176666,80.17549335956573,82.69478156417608,13.874173787715776,27.5,91.75,True,1,landslide_event
,259.0,27.50646301163684,92.45131601005288,2010-07-25,2600.135009765625,37.43815612792969,31.15216445922852,11879.0,10.0,0.7373774647712708,25.26453334093094,62.717014133930206,142.73401993513107,290.4635527729988,4.897313487151454,27.5,92.5,True,0,background
83.0,,23.3572,92.7878,2015-08-26,1365.9925537109375,10.520837783813477,191.8934936523437,3665.0,30.0,27.531700134277344,117.95062828063963,208.60689669847488,264.024056494236,367.8323068022728,12.51553348639434,23.25,92.75,True,1,landslide_event
,281.0,22.51011149525694,92.16572815672332,2014-09-22,200.9275360107422,18.710119247436523,97.92127990722656,3665.0,10.0,1.0013359785079956,30.00011909008026,162.9961279630661,374.9816988706589,668.9639838933945,33.2819104661612,22.5,92.5,True,0,background
,122.0,26.47628000912835,89.84760787440094,2010-10-03,50.42731857299805,1.596494197845459,6.500499725341797,3683.0,40.0,0.0,0.0,63.291248083114624,165.17688123881817,557.5169923752546,10.063374881493107,26.5,89.75,True,0,background
238.0,,25.0318,92.4584,2015-03-19,77.73472595214844,14.751564979553224,186.65069580078125,3708.0,10.0,0.0,0.0,0.0,0.3556208908557892,20.275508612394333,5.455856636740962,25.0,92.5,True,1,landslide_event
212.0,,24.9786,93.5027,2010-07-29,1312.0723876953125,15.88975715637207,277.99920654296875,4301.0,10.0,31.371232986450195,67.53527688980103,84.47733008861542,183.3811312913895,295.4571381658316,2.397437774828528,25.0,93.5,True,1,landslide_event
232.0,,27.125,93.7145,2011-07-15,132.5273895263672,0.3987009823322296,103.08811950683594,11775.0,60.0,72.29249572753906,95.41388034820557,110.66745901107788,219.1119369864464,375.93594217300415,14.358909054280184,27.0,93.75,True,1,landslide_event
70.0,,26.1985,91.7998,2014-09-22,76.75308990478516,9.048985481262209,212.22303771972656,3650.0,50.0,90.21906280517578,112.94345903396606,128.25892797112465,215.2935097515583,289.26680713891983,7.587239294550474,26.25,91.75,True,1,landslide_event
236.0,,25.4786,94.1327,2010-08-27,1762.3734130859375,7.410953044891357,343.1671142578125,4276.0,10.0,13.420442581176758,25.34966802597046,150.43415212631226,235.2209655046463,346.90620800852776,11.945970714255177,25.5,94.25,True,1,landslide_event
98.0,,27.1034,93.6885,2011-08-05,149.83685302734375,3.523525714874268,54.13344955444336,7001.0,50.0,37.20277404785156,70.83287221193314,107.02827817201614,201.03183776140213,413.9096266031265,13.044516297689862,27.0,93.75,True,1,landslide_event
,121.0,23.312799160726087,91.37492975583108,2013-07-01,70.45764923095703,9.555826187133787,140.6498260498047,3636.0,10.0,7.783111095428467,26.141969203948975,120.74687051773071,232.5770172998309,284.84556203335524,14.252564331502565,23.25,91.25,True,0,background
231.0,,24.042,92.6724,2015-08-27,804.6470336914062,6.917438983917236,125.98974609375,3665.0,50.0,65.5222396850586,114.67226028442384,213.8169806599617,302.35721230506897,421.3240892291069,9.046074942386204,24.0,92.75,True,1,landslide_event
,3.0,23.05002766735445,91.82557885223864,2015-08-01,84.44129180908203,9.231465339660645,50.586524963378906,3636.0,10.0,39.74915313720703,100.8197922706604,222.3974485397339,526.9828991889954,853.2667730599642,23.43641320519204,23.25,91.75,True,0,background
95.0,,26.1044,91.7082,2014-09-22,51.93117904663086,1.0328607559204102,67.40087890625,3814.0,10.0,65.75471496582031,108.58921241760254,127.45450854301453,213.45629781484604,305.8683080226183,12.347772337861995,26.0,91.75,True,1,landslide_event
281.0,,27.339,88.6065,2012-06-14,1502.8668212890625,21.81838035583496,305.63134765625,3662.0,50.0,11.05727481842041,40.22348642349243,168.72104358673096,248.56034326553345,343.6401555538177,14.529884996523924,27.25,88.5,True,1,landslide_event
189.0,,24.7543,93.5039,2010-06-07,394.7284240722656,13.277341842651367,353.5431213378906,4301.0,10.0,15.09889316558838,34.22992420196533,67.91925168037415,143.30045688152313,234.77660846710205,0.6169357272289104,24.75,93.5,True,1,landslide_event
,296.0,27.491564905969327,93.9593002321528,2010-08-19,2648.820068359375,37.30349349975586,230.4048614501953,11864.0,10.0,17.986675262451172,55.666178703308105,174.09280395507812,254.06711443513632,590.0032566860318,4.156803848108231,27.5,94.0,True,0,background
,303.0,22.391981117606743,92.72121088332516,2010-08-27,683.143310546875,39.11590194702149,236.35015869140625,3665.0,10.0,3.56766414642334,20.324323177337646,132.0887484550476,267.6887892484665,712.8074096441269,12.327583120292132,22.5,92.75,True,0,background
,189.0,27.37718946920856,91.41905993883276,2013-07-12,2697.384765625,35.306297302246094,187.51719665527344,3651.0,10.0,13.572012901306152,14.115902587771416,35.580979093909264,116.40100978314877,245.72001492232084,35.641411498971436,27.5,91.75,True,0,background
348.0,,27.3034,93.804,2016-07-16,721.4577026367188,37.36384582519531,83.02684020996094,11839.0,10.0,115.34709930419922,187.79465675354004,308.76233100891113,481.42090168595314,765.9628936350346,8.023582606889288,27.25,93.75,True,1,landslide_event
217.0,,27.44,92.2833,2011-08-12,2629.98583984375,5.943219661712647,54.262969970703125,11864.0,10.0,1.4935989379882812,1.4935989379882812,10.624203950166702,84.99479004740715,212.05893751978877,7.460250456215238,27.5,92.25,True,1,landslide_event
257.0,,25.682,94.1076,2010-10-09,1441.904052734375,11.241731643676758,288.869384765625,4276.0,50.0,54.94748306274414,90.3361759185791,92.84922567009926,146.20140400528908,336.46804189682007,13.137965926670224,25.75,94.0,True,1,landslide_event
,230.0,27.55814305279669,88.51664511298108,2020-05-24,2072.79833984375,19.428630828857425,284.2879333496094,3717.0,10.0,62.83584976196289,88.2045373916626,135.23477029800415,196.23695731163025,271.22324591875076,6.663032121133714,27.5,88.5,True,0,background
,180.0,24.67824373100165,94.26800744093688,2012-06-20,1269.4501953125,22.936723709106445,249.6097869873047,4301.0,10.0,0.0,0.0,0.0,0.0,0.0,8.164022418260123,24.75,94.25,True,0,background
